"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"674",1e-05,1e-05,1e-05,0.159306,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.273311,1e-05,1e-05,1e-05,1e-05,1e-05,0.567213,1e-05,1e-05
"675",1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.860901,1e-05,1e-05,1e-05,1e-05,1e-05,0.138916,1e-05,1e-05
"676",1e-05,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"677",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"678",1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999809,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"679",1.2e-05,1e-05,1e-05,0.109433,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.491226,1e-05,1e-05,1e-05,1e-05,0.010453,0.388724,1.2e-05,1e-05
"680",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"681",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"682",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.36547,0.63435,1e-05,1e-05
"683",1e-05,1e-05,1e-05,0.307104,1e-05,0.692715,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"684",1e-05,1e-05,1e-05,1e-05,1e-05,0.604159,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.071996,1e-05,1e-05,0.323676,1e-05,1e-05,1e-05
"685",1e-05,1e-05,1e-05,1e-05,0.024527,0.073247,1e-05,1e-05,1e-05,0.007531,1e-05,1e-05,1e-05,1e-05,1e-05,0.051692,0.010488,0.832375,1e-05,1e-05
"686",1e-05,1e-05,1e-05,1e-05,1e-05,0.78412,1e-05,1e-05,1e-05,1e-05,1e-05,0.019856,1e-05,1e-05,1e-05,0.009721,0.186143,1e-05,1e-05,1e-05
"687",1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999808,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"688",1e-05,1e-05,1e-05,1e-05,1e-05,0.026648,1e-05,1e-05,1e-05,0.004375,0.013673,0.356241,1e-05,1e-05,0.03407,1e-05,0.241474,0.289671,0.033727,1e-05
"689",1e-05,1e-05,0.003663,1e-05,0.006334,0.91467,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.075173,1e-05
"690",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"691",1e-05,0.027189,1e-05,1e-05,1e-05,0.690704,1e-05,1e-05,1e-05,1e-05,1e-05,0.0165,1e-05,1e-05,1e-05,0.004697,0.245577,1e-05,0.015193,1e-05
"692",0.01463,1e-05,1.7e-05,0.042353,0.010061,1e-05,1e-05,0.013563,1e-05,0.001491,1e-05,1.9e-05,1e-05,1e-05,1e-05,1e-05,0.133832,0.783926,1e-05,1e-05
"693",1e-05,1e-05,1e-05,0.235726,1e-05,0.737587,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.026516,1e-05
"694",0.020144,0.132087,1e-05,0.048342,1e-05,0.252399,1e-05,1e-05,0.037147,1e-05,1e-05,0.013663,1e-05,1e-05,1e-05,1e-05,0.355746,0.140352,1e-05,1e-05
"695",1e-05,1e-05,1e-05,0.330697,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.669123,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"696",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,0.999804,1.4e-05,1e-05
"697",0.016201,1e-05,1e-05,1e-05,1e-05,0.042894,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.018515,1e-05,0.000913,0.208469,0.712868,1e-05,1e-05
"698",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"699",1e-05,1e-05,1e-05,1e-05,1e-05,0.043685,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.956135,1e-05,1e-05
"700",0.030462,1e-05,1e-05,1.2e-05,1e-05,0.771495,1e-05,1e-05,1e-05,1e-05,0.021763,0.042504,1e-05,0.003765,1e-05,1e-05,0.128014,1e-05,0.001865,1e-05
"701",1e-05,1e-05,1e-05,0.376483,0.017398,0.580524,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.010077,1e-05,0.015368,1e-05
"702",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,0.999808,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"703",1e-05,1e-05,1e-05,1e-05,1e-05,0.104149,1e-05,1e-05,1e-05,1e-05,1e-05,0.036135,1e-05,1e-05,1e-05,1e-05,0.059602,0.799954,1e-05,1e-05
"704",1e-05,1e-05,1e-05,1e-05,1e-05,0.807741,1e-05,1e-05,1e-05,1e-05,0.008463,0.037683,1e-05,0.106796,1e-05,1e-05,0.039167,1e-05,1e-05,1e-05
"705",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"706",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"707",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"708",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"709",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"710",1e-05,1e-05,0.078395,0.041426,1e-05,0.556941,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.087873,0.235214,1e-05,1e-05
"711",1e-05,0.00176,1e-05,1e-05,1e-05,0.845489,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.152581,1e-05,1e-05,1e-05
"712",1e-05,1e-05,1e-05,0.040404,1e-05,0.15324,1e-05,1e-05,1e-05,1e-05,0.013678,0.014344,1e-05,1e-05,1e-05,0.006643,0.099505,0.672056,1e-05,1e-05
"713",1e-05,1e-05,1e-05,0.844667,1e-05,0.108789,1e-05,1e-05,1e-05,0.021105,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.02528,1e-05,1e-05,1e-05
"714",0.044022,1e-05,1e-05,0.455782,0.052932,0.074569,0.082374,1e-05,0.050805,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.051986,0.187411,1e-05,1e-05
"715",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.053024,0.929841,1e-05,0.016964
"716",1e-05,1e-05,1e-05,0.008243,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.074445,1e-05,1e-05,1e-05,1e-05,1e-05,0.917142,1e-05,1e-05
"717",1e-05,1e-05,1e-05,1e-05,1e-05,0.127622,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.872198,1e-05,1e-05
"718",1e-05,1e-05,1e-05,0.999809,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"719",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"720",1e-05,1e-05,1e-05,1e-05,1e-05,0.1009,1e-05,1e-05,1e-05,1e-05,1e-05,0.047905,1e-05,1e-05,1e-05,1e-05,1e-05,0.851025,1e-05,1e-05
"721",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"722",0.01077,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.025185,1e-05,0.963874,1e-05,1e-05
"723",1.4e-05,1e-05,1e-05,0.008187,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.618549,1e-05,1e-05,1e-05,1e-05,0.170784,0.202316,1e-05,1e-05
"724",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999801,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05
"725",1e-05,1e-05,1e-05,0.056975,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000474,0.942382,1e-05,1e-05
"726",1e-05,1e-05,1e-05,1e-05,1e-05,0.999808,1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"727",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"728",0.037071,1e-05,1e-05,1e-05,0.019928,0.299431,1e-05,1e-05,1e-05,0.00841,0.008434,1e-05,1e-05,1e-05,0.029713,0.124485,0.313126,0.096502,0.062799,1e-05
"729",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"730",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"731",1e-05,1e-05,0.043072,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.312333,0.644425,1e-05,1e-05
"732",0.044947,1e-05,1e-05,0.084891,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.869402,0.000599,1e-05,1e-05
"733",1e-05,1e-05,1e-05,1e-05,1e-05,0.687118,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.146959,1e-05,1e-05,0.139988,1e-05,0.025775,1e-05
"734",1e-05,1e-05,1e-05,0.420593,1e-05,0.030813,1e-05,1e-05,1e-05,1e-05,1e-05,0.253948,1e-05,1e-05,1e-05,1e-05,1e-05,0.294486,1e-05,1e-05
"735",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05
"736",1e-05,1e-05,1e-05,1e-05,1e-05,0.999801,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05
"737",1e-05,1e-05,0.078823,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.048559,0.872448,1e-05,1e-05
"738",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.51122,1e-05,1e-05,1e-05,1e-05,0.25144,0.197019,0.040161,1e-05
"739",0.011,1e-05,1e-05,1e-05,0.039213,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.212221,0.737406,1e-05,1e-05
"740",1e-05,1e-05,1e-05,1e-05,1e-05,0.783623,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.199153,0.017053,1e-05
"741",1e-05,1e-05,1e-05,0.850233,1e-05,1e-05,0.002707,1e-05,0.146891,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"742",0.008647,0.02478,1e-05,1e-05,1e-05,0.119167,1e-05,1e-05,1e-05,0.006901,1e-05,1e-05,0.014471,1e-05,1e-05,0.007049,0.295416,0.52345,1e-05,1e-05
"743",1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.075306,1e-05,1e-05,0.003228,0.01681,1e-05,1e-05,1e-05,1e-05,0.023261,0.303322,0.57793,1e-05,1e-05
"744",1e-05,1e-05,1e-05,1e-05,1e-05,0.266136,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.005265,0.728429,1e-05,1e-05
"745",1e-05,1e-05,0.035186,1e-05,0.010361,0.153783,1e-05,1e-05,1e-05,0.010476,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.183608,0.606446,1e-05,1e-05
"746",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"747",1e-05,1e-05,1e-05,1e-05,1e-05,0.153802,1e-05,1e-05,1e-05,0.006358,1e-05,1e-05,1e-05,1e-05,1e-05,0.059961,0.136943,0.642785,1e-05,1e-05
"748",0.001845,1e-05,1e-05,1e-05,0.017396,1e-05,0.028266,1e-05,1e-05,1e-05,1e-05,0.0042,1e-05,1e-05,1e-05,1e-05,0.687604,0.260548,1e-05,1e-05
"749",0.005353,0.040912,1e-05,1e-05,0.019482,0.105062,1e-05,1e-05,1e-05,0.000746,0.014646,1e-05,1e-05,1e-05,1e-05,1e-05,0.289905,0.505564,0.01822,1e-05
"750",1e-05,1e-05,0.108394,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.239992,0.651444,1e-05,1e-05
"751",1e-05,1e-05,1e-05,0.071742,0.097093,0.681986,0.064767,1e-05,0.011372,1e-05,1e-05,1e-05,0.009529,1e-05,1e-05,1e-05,1e-05,0.063381,1e-05,1e-05
"752",1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"753",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05
"754",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.067961,0.920837,1e-05,0.011032
"755",0.006458,0.017141,1e-05,1e-05,1e-05,0.285374,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01,0.171618,0.50927,1e-05,1e-05
"756",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"757",1e-05,0.064089,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.001163,0.110493,0.824094,1e-05,1e-05
"758",1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"759",0.008268,0.025363,1.9e-05,1e-05,1e-05,0.304924,1e-05,1e-05,0.015884,0.004574,1e-05,1e-05,1e-05,1e-05,1e-05,0.071356,0.066906,0.502597,1e-05,1e-05
"760",1e-05,1e-05,1e-05,1e-05,1e-05,0.040025,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.959795,1e-05,1e-05
"761",1e-05,1e-05,0.077997,0.356745,0.087339,0.085168,0.015252,1e-05,0.166812,1e-05,1e-05,1e-05,1e-05,0.103439,1e-05,1e-05,0.051367,1e-05,0.013908,0.041872
"762",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.044566,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.955254
"763",1e-05,1e-05,0.021246,1e-05,1e-05,1e-05,1e-05,1e-05,0.039276,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.939308
"764",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"765",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"766",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"767",1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.014141,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.985674
"768",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.893593,1e-05,1e-05,1e-05,1e-05,1e-05,0.106227
"769",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.070917,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.928903
"770",1e-05,1e-05,1e-05,1e-05,1e-05,0.004385,1e-05,1e-05,0.067999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.927446
"771",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.051925,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.947895
"772",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"773",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"774",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999805
"775",0.002254,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.350132,1e-05,1e-05,0.02541,1e-05,0.065447,0.180766,0.01409,1e-05,1e-05,1e-05,1e-05,0.361771
"776",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"777",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"778",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,0.999801
"779",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"780",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806
"781",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"782",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"783",1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999808
"784",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999809
"785",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,0.999809
"786",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"787",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"788",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999804
"789",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05,1e-05,0.999803
"790",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"791",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999809
"792",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"793",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"794",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"795",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"796",1e-05,1e-05,0.042663,1e-05,1e-05,1e-05,1e-05,0.456396,1e-05,0.003247,1e-05,1e-05,1e-05,0.497534,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"797",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.74501,1e-05,1e-05,1e-05,1e-05,1e-05,0.126563,1e-05,0.008208,0.056828,1e-05,0.019812,0.043439
"798",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"799",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.093343,1e-05,0.906477,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"800",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"801",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"802",0.017403,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.961058,1e-05,1e-05,1e-05,1e-05,0.021369,1e-05
"803",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01765,1e-05,0.975065,1e-05,0.007115,1e-05,1e-05,1e-05,1e-05
"804",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.045368,1e-05,0.954452,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"805",1e-05,1e-05,1.7e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999803,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"806",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.066804,1e-05,0.933016,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"807",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
